@relation 'adult-weka.filters.unsupervised.attribute.Remove-V-R5-6,8,11-13,15'

@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
9,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,50,>50K
14,Married-civ-spouse,Husband,15024,0,40,>50K
15,Married-civ-spouse,Wife,15024,0,48,>50K
10,Divorced,Not-in-family,0,0,30,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
10,Never-married,Own-child,0,0,40,<=50K
13,Never-married,Own-child,0,0,65,<=50K
10,Separated,Unmarried,0,0,44,<=50K
14,Married-civ-spouse,Wife,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,45,>50K
9,Never-married,Own-child,0,1980,40,<=50K
14,Married-civ-spouse,Husband,0,0,50,>50K
7,Divorced,Unmarried,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,50,<=50K
6,Never-married,Own-child,0,0,15,<=50K
6,Never-married,Own-child,0,0,25,<=50K
9,Married-civ-spouse,Husband,0,0,84,<=50K
10,Married-civ-spouse,Husband,0,0,57,<=50K
13,Married-civ-spouse,Other-relative,0,0,99,<=50K
9,Widowed,Not-in-family,0,0,70,<=50K
4,Married-civ-spouse,Husband,0,0,25,<=50K
9,Never-married,Not-in-family,0,0,20,<=50K
9,Married-civ-spouse,Wife,0,0,40,>50K
15,Married-civ-spouse,Husband,0,0,55,>50K
9,Married-civ-spouse,Husband,0,0,40,>50K
9,Never-married,Not-in-family,0,0,48,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,15,<=50K
9,Married-civ-spouse,Wife,0,0,40,<=50K
6,Married-civ-spouse,Husband,0,0,40,<=50K
16,Married-civ-spouse,Husband,0,1977,70,>50K
9,Divorced,Unmarried,0,0,60,<=50K
9,Widowed,Unmarried,0,0,35,<=50K
7,Separated,Not-in-family,0,0,32,<=50K
9,Separated,Own-child,0,0,20,<=50K
4,Married-civ-spouse,Husband,0,0,65,>50K
7,Married-civ-spouse,Husband,0,0,50,>50K
4,Married-civ-spouse,Wife,0,0,50,<=50K
16,Married-civ-spouse,Husband,0,0,40,>50K
13,Married-civ-spouse,Husband,15024,0,55,>50K
6,Married-civ-spouse,Husband,0,0,56,>50K
15,Married-civ-spouse,Husband,0,0,40,>50K
10,Married-civ-spouse,Husband,7688,0,40,>50K
14,Divorced,Not-in-family,0,0,39,<=50K
9,Married-civ-spouse,Husband,0,0,48,<=50K
6,Married-civ-spouse,Husband,0,0,35,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
11,Married-civ-spouse,Wife,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,60,<=50K
10,Never-married,Not-in-family,0,0,50,<=50K
6,Married-civ-spouse,Husband,0,0,40,<=50K
11,Never-married,Not-in-family,0,0,70,<=50K
12,Never-married,Not-in-family,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,3137,0,47,<=50K
7,Never-married,Own-child,0,0,15,<=50K
7,Never-married,Own-child,0,0,25,<=50K
14,Married-civ-spouse,Husband,0,0,45,>50K
10,Never-married,Not-in-family,0,0,35,<=50K
15,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
4,Married-spouse-absent,Not-in-family,0,0,35,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Unmarried,0,0,35,<=50K
9,Married-civ-spouse,Husband,0,0,45,>50K
10,Never-married,Own-child,0,0,35,<=50K
4,Never-married,Own-child,0,0,38,<=50K
13,Never-married,Not-in-family,0,0,20,<=50K
10,Divorced,Unmarried,0,0,48,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
10,Never-married,Own-child,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
13,Widowed,Other-relative,0,0,32,<=50K
9,Never-married,Not-in-family,2597,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
11,Never-married,Own-child,0,0,20,<=50K
6,Married-civ-spouse,Husband,20051,0,50,>50K
16,Married-civ-spouse,Husband,0,0,40,>50K
9,Never-married,Unmarried,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
10,Divorced,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,2377,45,>50K
9,Widowed,Unmarried,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,45,<=50K
14,Married-civ-spouse,Husband,99999,0,80,>50K
9,Never-married,Own-child,0,0,44,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
4,Never-married,Not-in-family,0,0,24,<=50K
13,Never-married,Not-in-family,0,0,50,>50K
10,Never-married,Not-in-family,0,0,40,<=50K
10,Separated,Not-in-family,4650,0,72,<=50K
16,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,45,<=50K
9,Widowed,Not-in-family,0,0,80,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,50,<=50K
10,Married-civ-spouse,Husband,0,0,46,<=50K
9,Married-spouse-absent,Unmarried,0,0,40,<=50K
9,Separated,Own-child,0,0,53,<=50K
9,Divorced,Not-in-family,0,0,50,<=50K
9,Divorced,Not-in-family,0,0,40,<=50K
13,Divorced,Not-in-family,0,0,50,<=50K
9,Married-civ-spouse,Husband,0,0,50,<=50K
12,Divorced,Unmarried,1506,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,60,<=50K
11,Married-civ-spouse,Husband,0,0,60,<=50K
6,Married-civ-spouse,Husband,0,0,40,>50K
5,Never-married,Not-in-family,0,0,48,<=50K
10,Married-civ-spouse,Husband,0,0,50,>50K
13,Never-married,Not-in-family,0,0,30,<=50K
9,Never-married,Not-in-family,4101,0,48,<=50K
6,Never-married,Own-child,0,0,30,<=50K
3,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Own-child,0,0,60,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
14,Married-civ-spouse,Husband,0,0,42,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
11,Married-AF-spouse,Husband,0,0,44,>50K
9,Widowed,Unmarried,0,0,36,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
13,Married-civ-spouse,Husband,15024,0,45,>50K
7,Never-married,Own-child,0,0,16,<=50K
9,Never-married,Own-child,0,0,20,<=50K
13,Never-married,Not-in-family,0,0,32,<=50K
9,Married-civ-spouse,Husband,6418,0,40,>50K
2,Never-married,Other-relative,0,0,40,<=50K
14,Married-civ-spouse,Husband,15024,0,55,>50K
13,Never-married,Not-in-family,0,0,62,<=50K
11,Never-married,Not-in-family,0,0,36,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
9,Widowed,Not-in-family,0,0,6,<=50K
9,Divorced,Unmarried,0,0,50,<=50K
4,Divorced,Unmarried,0,0,50,<=50K
10,Married-civ-spouse,Wife,0,0,40,<=50K
9,Married-civ-spouse,Husband,7688,0,96,>50K
10,Never-married,Not-in-family,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
13,Never-married,Not-in-family,8614,0,40,>50K
9,Never-married,Not-in-family,0,0,25,<=50K
10,Never-married,Not-in-family,0,0,43,<=50K
9,Never-married,Other-relative,0,0,40,<=50K
11,Married-civ-spouse,Husband,7298,0,40,>50K
9,Married-civ-spouse,Husband,0,0,40,>50K
10,Married-civ-spouse,Husband,0,0,65,<=50K
10,Never-married,Own-child,0,0,25,<=50K
13,Never-married,Own-child,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,45,<=50K
5,Married-civ-spouse,Husband,0,0,30,<=50K
7,Never-married,Own-child,0,0,30,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
10,Never-married,Not-in-family,1848,0,1,<=50K
10,Married-civ-spouse,Husband,2885,0,43,<=50K
9,Married-civ-spouse,Husband,0,0,60,<=50K
9,Separated,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,55,<=50K
10,Never-married,Own-child,0,0,10,<=50K
10,Divorced,Unmarried,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
6,Never-married,Other-relative,0,0,6,<=50K
9,Married-civ-spouse,Husband,0,0,45,>50K
10,Married-civ-spouse,Husband,0,0,50,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
13,Married-civ-spouse,Wife,0,0,40,>50K
14,Never-married,Not-in-family,0,0,45,>50K
9,Married-civ-spouse,Husband,0,0,40,>50K
9,Never-married,Own-child,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
14,Married-civ-spouse,Husband,0,0,55,>50K
13,Married-civ-spouse,Husband,0,1977,60,>50K
10,Never-married,Own-child,0,0,30,<=50K
9,Never-married,Own-child,0,0,40,<=50K
9,Divorced,Unmarried,0,0,38,<=50K
9,Married-civ-spouse,Husband,3942,0,45,<=50K
15,Never-married,Not-in-family,0,0,50,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
9,Separated,Unmarried,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,45,>50K
14,Married-civ-spouse,Husband,0,0,50,>50K
9,Never-married,Unmarried,0,0,40,<=50K
15,Never-married,Not-in-family,0,0,55,<=50K
10,Never-married,Own-child,0,0,15,<=50K
13,Married-civ-spouse,Husband,0,0,60,>50K
10,Divorced,Not-in-family,0,0,40,>50K
13,Married-civ-spouse,Husband,0,0,35,>50K
14,Married-civ-spouse,Husband,0,0,48,>50K
14,Married-civ-spouse,Husband,0,0,40,>50K
10,Never-married,Own-child,0,0,10,<=50K
9,Divorced,Not-in-family,0,0,16,<=50K
10,Never-married,Unmarried,0,0,25,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,30,<=50K
10,Divorced,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
6,Never-married,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,80,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,50,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Own-child,0,0,25,<=50K
9,Married-civ-spouse,Husband,0,0,65,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,50,>50K
9,Never-married,Own-child,0,0,52,<=50K
13,Divorced,Unmarried,0,0,45,>50K
16,Married-civ-spouse,Husband,0,0,40,>50K
7,Never-married,Own-child,0,0,20,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
11,Never-married,Not-in-family,0,0,40,<=50K
9,Separated,Not-in-family,0,0,37,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Other-relative,0,0,24,<=50K
10,Divorced,Unmarried,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,45,>50K
14,Widowed,Unmarried,0,0,50,>50K
10,Married-civ-spouse,Wife,0,0,40,>50K
12,Separated,Not-in-family,0,1408,40,<=50K
10,Divorced,Unmarried,0,0,40,<=50K
11,Never-married,Own-child,0,0,40,<=50K
10,Divorced,Unmarried,0,0,40,<=50K
10,Never-married,Own-child,0,0,15,<=50K
9,Never-married,Own-child,0,0,25,<=50K
9,Married-civ-spouse,Other-relative,0,0,60,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,20,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
13,Never-married,Not-in-family,0,0,50,<=50K
2,Married-civ-spouse,Husband,0,0,40,<=50K
14,Divorced,Not-in-family,0,0,35,<=50K
10,Never-married,Own-child,0,0,20,<=50K
14,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,40,>50K
11,Divorced,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,32,<=50K
13,Separated,Not-in-family,0,0,40,<=50K
10,Divorced,Unmarried,0,0,48,<=50K
11,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,60,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,>50K
10,Married-civ-spouse,Husband,0,0,74,<=50K
8,Married-civ-spouse,Husband,0,1579,40,<=50K
12,Divorced,Unmarried,0,0,35,<=50K
10,Separated,Own-child,0,0,40,<=50K
8,Never-married,Own-child,0,0,10,<=50K
6,Widowed,Unmarried,114,0,40,<=50K
11,Divorced,Own-child,0,0,40,<=50K
9,Never-married,Own-child,0,0,45,<=50K
10,Married-civ-spouse,Husband,0,0,4,>50K
13,Widowed,Not-in-family,0,0,50,<=50K
10,Married-civ-spouse,Wife,0,0,40,<=50K
10,Married-civ-spouse,Wife,0,0,15,<=50K
9,Married-civ-spouse,Husband,2829,0,40,<=50K
15,Married-civ-spouse,Husband,15024,0,40,>50K
13,Married-spouse-absent,Not-in-family,6849,0,40,<=50K
7,Divorced,Unmarried,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Own-child,0,0,25,<=50K
3,Married-civ-spouse,Husband,0,0,44,<=50K
10,Divorced,Unmarried,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,15024,0,99,>50K
9,Married-civ-spouse,Husband,0,0,55,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
8,Never-married,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,30,<=50K
13,Divorced,Not-in-family,0,0,60,<=50K
13,Divorced,Other-relative,0,0,40,<=50K
9,Never-married,Own-child,2176,0,40,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
10,Divorced,Unmarried,0,0,45,<=50K
9,Married-civ-spouse,Husband,0,0,45,<=50K
6,Never-married,Not-in-family,594,0,30,<=50K
11,Married-civ-spouse,Husband,9386,0,50,>50K
9,Divorced,Unmarried,0,0,37,<=50K
9,Married-civ-spouse,Husband,0,0,46,<=50K
9,Married-civ-spouse,Husband,0,0,55,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Divorced,Own-child,0,0,38,<=50K
9,Never-married,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,90,<=50K
10,Never-married,Own-child,0,0,30,<=50K
10,Never-married,Own-child,0,0,12,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
13,Married-civ-spouse,Husband,0,1887,40,>50K
3,Married-civ-spouse,Husband,0,2179,50,<=50K
10,Never-married,Own-child,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
10,Married-spouse-absent,Own-child,0,0,50,<=50K
5,Widowed,Unmarried,0,0,20,<=50K
15,Married-civ-spouse,Husband,99999,0,40,>50K
10,Never-married,Other-relative,0,0,25,<=50K
13,Never-married,Own-child,0,0,25,<=50K
10,Married-civ-spouse,Husband,0,1848,50,>50K
14,Never-married,Not-in-family,8614,0,50,>50K
13,Divorced,Unmarried,0,0,35,<=50K
13,Never-married,Own-child,0,0,40,<=50K
11,Married-civ-spouse,Wife,0,0,38,>50K
6,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,45,<=50K
12,Divorced,Unmarried,0,0,40,<=50K
13,Married-civ-spouse,Own-child,0,0,40,>50K
9,Never-married,Own-child,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
6,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,60,<=50K
9,Never-married,Unmarried,0,0,46,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
9,Separated,Unmarried,0,0,20,<=50K
9,Married-civ-spouse,Husband,2580,0,45,<=50K
13,Married-civ-spouse,Husband,15024,0,50,>50K
10,Married-spouse-absent,Not-in-family,0,0,40,<=50K
13,Divorced,Not-in-family,0,0,55,<=50K
10,Never-married,Own-child,0,0,30,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
10,Never-married,Not-in-family,0,0,30,<=50K
9,Married-civ-spouse,Husband,0,0,40,>50K
10,Married-civ-spouse,Husband,15024,0,40,>50K
9,Never-married,Own-child,0,0,20,<=50K
9,Divorced,Not-in-family,0,2205,40,<=50K
13,Married-civ-spouse,Husband,0,0,50,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
10,Divorced,Unmarried,0,0,39,<=50K
12,Never-married,Not-in-family,0,0,50,>50K
9,Married-civ-spouse,Husband,0,0,40,>50K
13,Never-married,Not-in-family,0,0,40,<=50K
10,Divorced,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
13,Never-married,Not-in-family,13550,0,40,>50K
3,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Own-child,0,0,15,<=50K
9,Married-civ-spouse,Wife,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,50,>50K
11,Married-civ-spouse,Husband,0,0,40,>50K
11,Never-married,Own-child,0,0,12,<=50K
12,Separated,Not-in-family,0,0,40,<=50K
11,Married-civ-spouse,Wife,0,1628,5,<=50K
8,Divorced,Not-in-family,0,0,40,<=50K
4,Married-civ-spouse,Husband,0,0,54,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,45,>50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
16,Married-civ-spouse,Husband,0,0,65,>50K
4,Never-married,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,1579,20,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,35,<=50K
14,Married-civ-spouse,Husband,0,0,38,>50K
9,Divorced,Not-in-family,0,0,20,<=50K
9,Never-married,Unmarried,0,0,30,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
6,Married-civ-spouse,Husband,0,0,65,>50K
9,Never-married,Not-in-family,0,0,20,<=50K
10,Never-married,Not-in-family,0,0,30,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
16,Married-civ-spouse,Wife,0,0,90,<=50K
10,Married-civ-spouse,Wife,0,0,45,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
14,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,3908,0,40,<=50K
6,Divorced,Not-in-family,0,0,12,<=50K
13,Married-civ-spouse,Husband,0,1977,50,>50K
10,Never-married,Not-in-family,0,0,45,<=50K
7,Never-married,Not-in-family,0,0,50,<=50K
6,Widowed,Unmarried,0,0,15,<=50K
9,Married-civ-spouse,Husband,0,1887,40,>50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,40,<=50K
14,Never-married,Not-in-family,0,0,40,>50K
9,Divorced,Not-in-family,0,0,30,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Own-child,0,0,20,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
14,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,3103,0,48,>50K
12,Divorced,Not-in-family,0,0,40,<=50K
9,Never-married,Own-child,0,0,35,<=50K
10,Divorced,Not-in-family,0,0,20,<=50K
11,Never-married,Not-in-family,0,0,60,<=50K
7,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Unmarried,2036,0,30,<=50K
10,Divorced,Not-in-family,0,0,48,<=50K
4,Married-civ-spouse,Husband,0,0,30,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
9,Never-married,Not-in-family,0,0,60,<=50K
4,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
10,Married-civ-spouse,Husband,7298,0,40,>50K
10,Married-civ-spouse,Husband,0,0,40,>50K
13,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,1602,35,<=50K
13,Never-married,Own-child,0,0,40,<=50K
3,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,1848,40,>50K
5,Married-civ-spouse,Wife,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,7688,0,66,>50K
7,Divorced,Not-in-family,3418,0,48,<=50K
10,Never-married,Own-child,0,0,20,<=50K
9,Divorced,Unmarried,0,0,25,<=50K
10,Married-civ-spouse,Husband,0,0,50,<=50K
9,Never-married,Unmarried,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
11,Divorced,Not-in-family,0,0,40,<=50K
14,Never-married,Not-in-family,0,0,16,<=50K
13,Separated,Unmarried,0,0,40,<=50K
10,Separated,Own-child,0,3900,40,<=50K
3,Never-married,Other-relative,0,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,30,<=50K
9,Divorced,Not-in-family,0,0,50,<=50K
11,Married-civ-spouse,Husband,0,0,50,<=50K
9,Never-married,Unmarried,0,0,30,<=50K
7,Divorced,Unmarried,0,0,40,<=50K
9,Never-married,Own-child,0,0,40,<=50K
11,Married-civ-spouse,Husband,0,0,22,<=50K
10,Never-married,Own-child,0,0,35,<=50K
9,Never-married,Own-child,0,0,40,<=50K
13,Divorced,Unmarried,0,0,70,<=50K
11,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,2392,60,>50K
9,Married-civ-spouse,Husband,0,0,45,<=50K
13,Never-married,Not-in-family,0,0,47,<=50K
10,Married-civ-spouse,Husband,0,0,32,<=50K
9,Married-civ-spouse,Husband,0,0,70,<=50K
7,Widowed,Unmarried,0,0,12,<=50K
9,Married-civ-spouse,Husband,0,0,65,<=50K
10,Never-married,Own-child,594,0,35,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
4,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Own-child,0,0,15,<=50K
8,Married-civ-spouse,Own-child,0,0,55,<=50K
7,Never-married,Own-child,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,50,>50K
10,Married-civ-spouse,Wife,0,0,99,<=50K
13,Divorced,Unmarried,0,0,40,<=50K
11,Never-married,Not-in-family,0,0,40,<=50K
5,Married-civ-spouse,Husband,0,0,40,<=50K
9,Widowed,Not-in-family,0,0,45,<=50K
6,Married-civ-spouse,Husband,0,0,10,>50K
4,Divorced,Not-in-family,0,0,45,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Unmarried,0,0,35,<=50K
12,Never-married,Not-in-family,10520,0,43,>50K
9,Never-married,Other-relative,0,0,50,>50K
13,Married-civ-spouse,Husband,0,0,50,>50K
12,Divorced,Unmarried,0,0,40,<=50K
8,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,1887,50,>50K
10,Married-civ-spouse,Husband,7298,0,40,>50K
9,Divorced,Not-in-family,0,0,40,<=50K
9,Widowed,Not-in-family,0,0,40,<=50K
9,Separated,Not-in-family,0,0,32,<=50K
13,Married-civ-spouse,Husband,0,0,45,>50K
6,Divorced,Unmarried,0,0,35,<=50K
10,Never-married,Own-child,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,50,>50K
9,Married-civ-spouse,Husband,0,0,40,>50K
12,Married-civ-spouse,Husband,3103,0,40,>50K
14,Never-married,Not-in-family,0,0,70,<=50K
9,Never-married,Own-child,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,50,<=50K
13,Never-married,Not-in-family,3325,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,50,<=50K
10,Married-civ-spouse,Husband,0,0,50,<=50K
9,Never-married,Unmarried,0,0,10,<=50K
10,Married-civ-spouse,Husband,0,0,60,<=50K
9,Divorced,Not-in-family,0,0,40,<=50K
6,Never-married,Not-in-family,0,0,35,<=50K
7,Married-spouse-absent,Unmarried,0,0,35,<=50K
10,Married-civ-spouse,Husband,0,0,55,>50K
15,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Unmarried,0,0,20,<=50K
9,Never-married,Not-in-family,0,0,40,<=50K
10,Never-married,Own-child,0,0,20,<=50K
10,Married-civ-spouse,Husband,0,0,35,>50K
16,Married-civ-spouse,Husband,0,0,45,<=50K
14,Married-civ-spouse,Husband,0,0,40,>50K
4,Married-civ-spouse,Own-child,0,0,45,<=50K
8,Married-civ-spouse,Husband,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,>50K
13,Married-civ-spouse,Husband,0,0,50,>50K
10,Married-civ-spouse,Husband,7688,0,40,>50K
13,Married-civ-spouse,Husband,0,0,25,<=50K
8,Never-married,Own-child,0,0,20,<=50K
13,Never-married,Not-in-family,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,45,<=50K
10,Divorced,Unmarried,0,0,40,<=50K
9,Divorced,Unmarried,0,0,40,<=50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
13,Never-married,Own-child,0,0,20,<=50K
7,Widowed,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,45,>50K
13,Married-civ-spouse,Wife,0,0,35,>50K
14,Married-spouse-absent,Not-in-family,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
9,Divorced,Not-in-family,0,0,40,<=50K
13,Divorced,Unmarried,0,0,40,>50K
9,Married-civ-spouse,Husband,0,0,45,>50K
10,Married-civ-spouse,Husband,7688,0,50,>50K
10,Married-civ-spouse,Husband,7688,0,40,>50K
10,Married-spouse-absent,Not-in-family,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,38,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
9,Married-civ-spouse,Wife,0,0,45,<=50K
13,Married-civ-spouse,Husband,0,0,40,<=50K
13,Married-civ-spouse,Husband,0,1740,80,<=50K
13,Married-civ-spouse,Husband,0,0,60,>50K
6,Never-married,Not-in-family,0,0,40,<=50K
9,Never-married,Unmarried,1506,0,40,<=50K
9,Married-civ-spouse,Husband,0,0,40,<=50K
10,Never-married,Not-in-family,0,0,45,<=50K
7,Never-married,Own-child,0,0,30,<=50K
6,Separated,Not-in-family,0,0,47,<=50K
9,Married-civ-spouse,Husband,0,0,60,<=50K
9,Married-civ-spouse,Husband,0,0,50,<=50K
12,Married-civ-spouse,Husband,0,0,40,>50K
5,Widowed,Unmarried,0,0,9,<=50K
9,Never-married,Not-in-family,0,0,45,<=50K
13,Married-civ-spouse,Husband,0,0,40,>50K
10,Married-civ-spouse,Husband,0,0,40,<=50K
8,Married-civ-spouse,Wife,0,0,20,<=50K
10,Married-civ-spouse,Wife,0,0,40,>50K
10,Never-married,Own-child,0,0,35,<=50K
